Year,Rank,Title,Author,Review,Description,Price,Tags,Ratings,Genre,barcode,publisher,date
2016,162,천국의 문(제40회 이상문학상 작품집 2016년),김경욱,12,,"12,420",한국현대소설 개인 하드보일드 작품 아버지 빈집 ,9.2,"['국내도서', '소설', '한국소설', '한국소설일반']",9788970129495,문학사상,2016년 01월 23일 출간
2016,163,유아 식판식,김주연,65,편식 걱정 없이 혼자서도 잘 먹는,"11,700",이유식 유아식,9.1,"['국내도서', '요리', '테마별요리', '이유식']",9788952772978,지식너머,2015년 03월 25일 출간
2016,164,삶에 지친 나에게 내가 해주고 싶은 말(양장본 HardCover),서동식,18,,"13,500",위로 인생 다이어리 에스프레소 공감 책 뒤쪽 ,9.5,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788975046421,함께북스,2016년 02월 29일 출간
2016,165,심플하게 산다,도미니크 로로,77,,"10,800",자기관리 프랑스 이탈리아 자기혁신 내면 아랍 ,9.4,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788955616477,바다출판사,2012년 09월 03일 출간
2016,166,이시원의 왕초보 여행영어(무료 동영상 강좌 제공 + mp3 다운로드)(급할 때 바로 찾아 말하는),이시원,19,,"8,820",영어사전 유럽 배낭 여행,8.8,"['국내도서', '외국어', '영어회화/청취', '영어회화', '여행회화']",9788998114565,시원스쿨닷컴,2014년 03월 28일 출간
2016,167,일빵빵 기초영어: 동사 조동사 편(입에 달고 사는),서장혁,146,,"12,420",영단어 왕 초보 어학 연수 기초문법 영자 신문 순발력 ,9.7,"['국내도서', '외국어', '영어문법/독해/작문', '영어문법', '기초문법']",9791185419022,토마토,2014년 01월 02일 출간
2016,168,나의 라임 오렌지나무,J. M. 바스콘,131,,"11,700",성장 소설 제제 악동 꼬마 오역 가난 ,9.6,"['국내도서', '소설', '기타나라소설', '중남미소설']",9788972976196,동녘,2010년 04월 15일 출간
2016,169,소유진의 엄마도 아이도 즐거운 이유식,소유진,59,쉽고 빠르게 뚝딱! 내 아이가 잘 먹어 준 영양 만점 레시피,"15,750",이유식레시피 유아식,9.1,"['국내도서', '요리', '테마별요리', '이유식']",9791186978665,길벗,2016년 02월 29일 출간
2016,170,카피책,정철,48,당신이 쓰는 모든 글이 카피다,"13,500",카피라이터 아이디어 박원순 에세 크리에이티브 옥편 ,9.2,"['국내도서', '자기계발', '자기능력계발', '아이디어/창의성']",9788968330759,허밍버드,2016년 01월 25일 출간
2016,171,"해커스 토익스피킹 Level 7, 8(Hackers Toeic Speaking Level 7, 8)(2주 만에 끝내는)(개정판)",해커스어학연구소,43,2주 만에 토익 스피킹 Level 7 8달성!,"17,820",영어학습 영어공부,8.7,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'Speaking']",9788965420996,해커스어학연구소,2015년 04월 24일 출간
2016,172,참을 수 없는 존재의 가벼움(세계문학전집 234),밀란 쿤데라,153,,"9,900",세계고전문학 역사 연인 사랑 우연 체코소설 ,9.3,"['국내도서', '소설', '그외유럽소설', '그외유럽소설']",9788937462344,민음사,2009년 12월 24일 출간
2016,173,부동산 투자 100문 100답(왕초보도 100% 성공하는),박정수,14,,"13,500",재테크 부동산투자 오피스텔 현금 흐름 투자노하우 레버리지 ,5.9,"['국내도서', '경제/경영', '재테크/금융', '부동산', '부동산투자']",9788973434367,평단,2016년 04월 22일 출간
2016,174,맘마미아 월급재테크 실천법,맘마미아,103,"통장관리, 가계부작성, 예적금, 청약, 펀드, 주식, 경매, 보험 등","16,200",주식투자 월급쟁이 청약,9.3,"['국내도서', '경제/경영', '재테크/금융', '재테크', '투자가이드/자산관리']",9791186647011,진서원,2015년 10월 15일 출간
2016,175,감옥에 가기로 한 메르타 할머니,카타리나 잉엘만순드베리,31,카타리나 잉엘만순드베리 장편소설,"13,320",노인 요양소 스웨덴소설 완전 범죄 노년 범죄 소설 ,8.7,"['국내도서', '소설', '북유럽소설', '북유럽소설일반']",9788932917429,열린책들,2016년 01월 30일 출간
2016,176,천공의 벌(양장본 HardCover),히가시노 게이고,113,,"16,920",소설 스릴러소설 헬기 범인 후쿠시마 원전 사고 서스펜스 ,9.3,"['국내도서', '소설', '일본소설', '미스터리/스릴러소설']",9788990982667,재인,2016년 09월 12일 출간
2016,177,고구려. 6: 구부의 꿈(소수림왕)(양장본 HardCover),김진명,185,김진명 역사소설,"12,420",한국역사소설,9.7,"['국내도서', '소설', '한국소설', '역사/대하소설']",9791187192244,새움,2016년 10월 28일 출간
2016,178,하루 5분 아빠 목소리(CD1장포함),정홍,113,태교 동화를 읽는 시간 지혜를 배우는 아이,"14,400",미카 임신 창작동화 예비엄마 할배 태담 ,9.4,"['국내도서', '가정/육아', '임신/출산', '태교']",9791186117002,위즈덤하우스,2014년 11월 20일 출간
2016,179,장사는 전략이다(장사의 신 김유진의),김유진,21,,"14,400",창업 외식업 푸드 외식 맛집 레스토랑 ,9.2,"['국내도서', '경제/경영', '경영전략', '경영전략일반']",9788965703402,쌤앤파커스,2016년 07월 04일 출간
2016,180,위험한 과학책(양장본 HardCover),랜들 먼로,196,지구 생활자들의 엉뚱한 질문에 대한 과학적 답변,"19,800",웹툰 과학이야기 스타워즈 체르노빌 페덱스 레고 ,9.6,"['국내도서', '과학', '교양과학', '과학이야기']",9788952773326,시공사,2015년 04월 24일 출간
2016,181,백년 허리,정선근,237,허리 보증 기간을 100년으로 늘리는 방법,"15,750",요통 디스크 허리운동,9.5,"['국내도서', '건강', '질병치료/예방', '디스크/척추']",9788983717573,사이언스북스,2015년 12월 31일 출간
2016,182,The Art of Seven Knights(세븐나이츠 아트북)(양장본 HardCover),넷마블넥서스 주식,8,,"22,500",일러스트 게임 스케치,7.2,"['국내도서', '예술/대중문화', '만화/애니메이션', '애니메이션일반/만화영화']",9791195628513,넷마블,2015년 12월 31일 출간
2016,183,해커스 OPIc 오픽 Advanced 공략(2주 만에 끝내는)(개정판 2판),해커스 오픽연구소,234,IH/AL 등급을 위한 필수 학습서,"14,310",유형 공략 인물 유형 롤 플레이 등급 독서 운동 모의고사 ,9,"['국내도서', '외국어', '수험영어', 'OPIc']",9791158551957,해커스,2019년 12월 02일 출간(1쇄 2016년 07월 12일)
2016,184,감정수업(강신주의),강신주,60,스피노자와 함께 배우는 인간의 48가지 얼굴,"17,550",헨리 제임스 스피노자 오에 겐자부로 다자이 오사무 개츠비 에티카 ,8.9,"['국내도서', '인문', '철학', '교양철학']",9788937488351,민음사,2013년 11월 20일 출간
2016,185,해커스 토플 리딩(Hackers TOEFL Reading)(3판),David Cho,54,iBT 최신 출제경향 반영,"21,510",스피킹 전략 완벽 ,9.3,"['국내도서', '외국어', '수험영어', '토플(Toefl)', 'R/C']",9788965421047,해커스어학연구소,2015년 07월 01일 출간
2016,186,진짜 기본 요리책,월간 수퍼레시피,64,,"14,220",구이 장아찌 콩나물 간장 장조림 새송이 ,9.5,"['국내도서', '요리', '재료별요리']",9788996347279,레시피팩토리,2013년 01월 18일 출간
2016,187,심연(양장본 HardCover),배철현,60,나를 깨우는 짧고 깊은 생각,"15,300",인문에세이 철학에세이,9.5,"['국내도서', '인문', '철학', '철학에세이']",9788950966065,21세기북스,2016년 07월 20일 출간
2016,188,핑거스미스(Fingersmith),세라 워터스,43,세라 워터스 장편소설,"15,120",소설 미스터리소설 영화원작소설 레즈비언 스릴러 젠틀 ,9.4,"['국내도서', '소설', '영미소설', '미스터리/스릴러소설']",9788932917542,열린책들,2016년 03월 15일 출간(1쇄 2006년 09월 30일)
2016,189,부자가 되는 정리의 힘,윤선현,12,정리만 했을 뿐인데 돈 시간 의욕이 생긴다,"12,420",자기관리 골든 타임 볼보 자기혁신 이케아 나비효과 ,9.5,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788960868878,위즈덤하우스,2015년 12월 15일 출간
2016,190,앵무새 죽이기,하퍼 리,206,,"11,520",퓰리처상 파수 흑인 편견 작품 인권 ,9.5,"['국내도서', '소설', '영미소설', '영미소설일반']",9788932917207,열린책들,2015년 06월 30일 출간
2016,191,보카바이블 (VOCA Bible)3.0(미니단어장)(전2권),허민,105,TOEFL TEPS SAT GRE 공무원 편입대비서,"29,250",기본 동사 어근 전치사 접두어,9.5,"['국내도서', '외국어', '영어일반', '영어단어/어휘', 'Vocabulary']",9788994553016,스텝업,2011년 07월 07일 출간
2016,192,기획의 정석 실전편: 제안서 PPT편,박신영,15,하루 만에 완성되는 PPT 따라하기,"17,820",기획력 업무기술 PPT,8.7,"['국내도서', '자기계발', '비즈니스능력계발', '기획력']",9788984075474,세종서적,2016년 02월 25일 출간
2016,193,트리거(Triggers)(양장본 HardCover),마셜 골드스미스,33,행동의 방아쇠를 당기는 힘,"13,500",심리 경영학 자기혁신 방아쇠 행동 변화 구루 ,8.8,"['국내도서', '경제/경영', '경영이론', '조직행동']",9791130609386,다산북스,2016년 08월 19일 출간
2016,194,스파이(문학동네 세계문학)(양장본 HardCover),파울로 코엘료,104,파울로 코엘료 장편소설,"11,250",마타 브라질소설 하리 이중 무희 처형 ,9,"['국내도서', '소설', '기타나라소설', '중남미소설']",9788954642019,문학동네,2016년 09월 23일 출간
2016,195,죽음의 수용소에서(빅터 프랭클의)(양장본 HardCover),빅터 프랭클,136,죽음조차 희망으로 승화시킨 인간 존엄성의 승리,"11,700",자서전 체험수기 강제수용소 나치,9.7,"['국내도서', '시/에세이', '나라별 에세이', '영미에세이']",9788936803261,청아출판사,2012년 01월 15일 출간(1쇄 2005년 08월 10일)
2016,196,1등의 통찰(양장본 HardCover),히라이 다카시,19,전 세계 1% 전략가들에게만 허락된 MIT 명강의,"13,500",경영학 경영전략 레버리지 사고법 스톡 도요타 ,8.6,"['국내도서', '경제/경영', '경영전략', '경영전략일반']",9791130608686,다산 3.0,2016년 06월 28일 출간
2016,197,프렌즈 스페인 포르투갈('16~'17)(season 4)(프렌즈 시리즈 10),박현숙,13,마드리드 바르셀로나 리스본,"14,400",여행가이드 가이드북 유럽여행 스페인여행,9.2,"['국내도서', '여행', '해외여행', '유럽여행', '스페인여행']",9788927807445,중앙북스,2016년 03월 21일 출간(1쇄 2012년 07월 04일)
2016,198,강의,신영복,81,나의 동양고전 독법,"16,200",묵자 독서록 고전 논어 순자 세계 체제 ,9.7,"['국내도서', '인문', '철학', '동양고전', '기타고전일반']",9788971992029,돌베개,2004년 12월 11일 출간
2016,199,페러그린과 이상한 아이들의 집(페러그린과 이상한 아이들의 집 1),랜섬 릭스,57,,"12,600",판타지소설 영화원작소설 미스터리 할아버지 모험 해리 포터 ,9.5,"['국내도서', '소설', '영미소설', '판타지소설']",9788993094558,폴라북스,2011년 11월 30일 출간
2016,200,하버드 새벽 4시 반(100쇄 기념 리커버 에디션)(리커버:K),웨이슈잉,74,최고의 대학이 청춘에게 들려주는 성공 습관,"12,600",시간 노벨상 수상자 성공법 동부 노력 게이츠 ,9,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9791185392080,라이스메이커,2019년 11월 08일 출간(1쇄 2014년 12월 29일)
2015,1,미움받을 용기,기시미 이치로,599,자유롭고 행복한 삶을 위한 아들러의 가르침,"13,410",인간관계 심리학 자기계발 타인 아들러 심리학 개인 심리학 ,9.2,"['국내도서', '인문', '심리학', '교양심리']",9788996991342,인플루엔셜,2014년 11월 17일 출간
2015,2,지적 대화를 위한 넓고 얕은 지식,채사장,602,"역사, 경제, 정치, 사회, 윤리 편","14,400",교양서 인문학 역사,9.1,"['국내도서', '인문', '인문학일반', '인문교양']",9788994120966,한빛비즈,2017년 01월 17일 출간(1쇄 2014년 12월 24일)
2015,3,비밀의 정원,조해너 배스포드,59,안티-스트레스 컬러링북,"10,800",컬러링 정원 링북 컬러 에디션 스테디셀러 ,9.1,"['국내도서', '예술/대중문화', '디자인/색채', '컬러링북']",9791185502076,클,2014년 08월 20일 출간
2015,4,나미야 잡화점의 기적(2021 봄날 한정판)(양장본 HardCover),히가시노 게이고,1903,히가시노 게이고 장편소설,"13,320",인생 추리 영화원작소설 살인사건 편지 고민 상담 ,9.4,"['국내도서', '소설', '일본소설', '일본소설일반']",9788972756194,현대문학,2021년 03월 02일 출간(1쇄 2012년 12월 19일)
2015,5,지적 대화를 위한 넓고 얕은 지식: 현실너머 편,채사장,322,"철학, 과학, 예술, 종교, 신비 편","14,400",교양서 인문학 역사,9.4,"['국내도서', '인문', '인문학일반', '지식과학문']",9788994120997,한빛비즈,2015년 02월 04일 출간
2015,6,하버드 새벽 4시 반(100쇄 기념 리커버 에디션)(리커버:K),웨이슈잉,74,최고의 대학이 청춘에게 들려주는 성공 습관,"12,600",시간 노벨상 수상자 성공법 동부 노력 게이츠 ,9,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9791185392080,라이스메이커,2019년 11월 08일 출간(1쇄 2014년 12월 29일)
2015,7,오베라는 남자,프레드릭 배크만,188,,"12,420",영화원작소설 고리 이사 아내 스웨덴소설 얼간이 ,9.3,"['국내도서', '소설', '북유럽소설', '북유럽소설일반']",9791130605210,다산책방,2015년 05월 20일 출간
2015,8,창문 넘어 도망친 100세 노인,요나스 요나손,100,요나스 요나손 장편소설,"12,420",영화원작소설 장편소설 인생 소설 현대사 율리우스 ,9.2,"['국내도서', '소설', '북유럽소설', '북유럽소설일반']",9788932916194,열린책들,2013년 07월 25일 출간
2015,9,백종원이 추천하는 집밥 메뉴 52(백종원이 추천하는 집밥 메뉴 1),백종원,85,,"8,910",레시피 두부김치 낙지볶음 집밥 한식 볶음 ,9.3,"['국내도서', '요리', '테마별요리', '전문가요리비법']",9788926396674,서울문화사,2014년 08월 28일 출간
2015,10,해커스 토익 보카(구토익)(전면개정판),David Cho,9,토익 최신 기출 단어 적중 출제포인트 30일 완성,"11,610",영어학습 영어공부,9.7,"['국내도서', '외국어', '수험영어', '토익(Toeic)', '단어/어휘']",9788965420705,해커스어학연구소,2014년 05월 12일 출간
2015,11,대화의 신,래리 킹,15,토크계의 전설 래리 킹에게 배우는 말하기의 모든 것,"11,520",대화법 화술 게스트 스피치 로로 말주변 ,9.4,"['국내도서', '자기계발', '화술/협상', '대화/화술']",9788960867680,위즈덤하우스,2018년 12월 11일 출간(1쇄 2015년 01월 27일)
2015,12,허즈번드 시크릿,리안 모리아티,19,반드시 내가 죽은 뒤에 열어볼 것,"13,320",베스트셀러 편지 봉투 도메스틱스릴러 남편 자니 비밀 ,9,"['국내도서', '소설', '영미소설', '영미소설일반']",9788947540032,마시멜로,2015년 03월 20일 출간
2015,13,7번 읽기 공부법(책 한 권이 머릿속에 통째로 복사되는),야마구치 마유,17,,"10,620",자기관리 도쿄대 사법시험 사법 시험 자기혁신 통독 ,8.8,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788960868007,위즈덤하우스,2015년 03월 26일 출간
2015,14,혼자 있는 시간의 힘(기대를 현실로 바꾸는),사이토 다카시,48,,"11,520",자기관리 다자이 아동 문학 자기혁신 류노스케 오사무 ,8.9,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788960868434,위즈덤하우스,2015년 07월 27일 출간
2015,15,해커스 토익 리딩(Hackers toeic Reading)(구토익),David Cho,12,토익 RC 문법 독해 어휘에서 실전까지!,"16,920",어휘 동사 형용사 어구 명사 지문 유형 ,8.4,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'R/C']",9788965421078,해커스어학연구소,2015년 07월 01일 출간
2015,16,가면산장 살인사건(양장본 HardCover),히가시노 게이고,492,,"13,320",스릴러소설 소설 별장 트릭 일본추리소설 미스터리소설 ,9.3,"['국내도서', '소설', '일본소설', '미스터리/스릴러소설']",9788990982575,재인,2014년 09월 26일 출간
2015,17,그림의 힘,김선현,51,최상의 리듬을 찾는 내 안의 새로운 변화,"16,920",자기관리 자기혁신,9.5,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788996947400,8.0(에이트 포인트),2015년 03월 02일 출간
2015,18,유시민의 글쓰기 특강,유시민,412,,"13,500",인문학 자유론 독서법 논증 인문교양 한국 현대사 ,9.5,"['국내도서', '인문', '독서/글쓰기', '글쓰기', '글쓰기일반']",9788965133520,생각의길,2015년 04월 10일 출간
2015,19,센트럴 파크,기욤 뮈소,31,(Central Park),"12,420",스릴러소설 살인사건 스릴러 작가 연쇄 살인범 연쇄 살인마 재즈 ,9.4,"['국내도서', '소설', '프랑스소설', '미스터리/스릴러소설']",9788984372412,밝은세상,2014년 12월 11일 출간
2015,20,담론,신영복,101,신영복의 마지막 강의,"16,200",동양 고전 강의 노트 사색 노마디즘 군자 녹 취록 ,9.8,"['국내도서', '인문', '인문학일반', '인문교양']",9788971996676,돌베개,2015년 04월 20일 출간
2015,21,스물아홉 생일 1년 후 죽기로 결심했다,하야마 아마리,364,제1회 일본감동대상 대상 수상작,"11,520",자전적에세이 시한부 라스베이거스 선고 치열 외톨이 ,9.2,"['국내도서', '시/에세이', '나라별 에세이', '일본에세이']",9788959136896,위즈덤하우스,2012년 07월 20일 출간
2015,22,내 옆에 있는 사람,이병률,23,이병률 여행산문집,"13,050",여행삼부작 사람 사랑 인연,9.6,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791158160081,달,2015년 07월 01일 출간
2015,23,글자전쟁(양장본 HardCover),김진명,43,김진명 장편소설,"12,780",한국현대소설 한국 소설 한자 한국 문단 대하소설 동이 족 ,9.5,"['국내도서', '소설', '한국소설', '한국소설일반']",9791186340691,새움,2015년 08월 01일 출간
2015,24,딸에게 주는 레시피,공지영,59,공지영 에세이,"12,150",위로 파스타 치유 장국 훈제 연어 겉절이 ,9.3,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788984319097,한겨레출판사,2015년 06월 09일 출간
2015,25,해커스 토익 리스닝(Hackers toeic Listening)(구토익),David Cho,9,토익 LC 기본에서 실전까지!,"16,920",동사 의문문 의문사 의문문 선택 의문문 연습 발음 세부 ,8.9,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'L/C']",9788965421085,해커스어학연구소,2015년 07월 01일 출간
2015,26,마션,앤디 위어,87,어느 괴짜 과학자의 화성판 어드벤처 생존기,"13,500",영화원작소설 우주 엿새 궤도 식물학 과학 소설 ,9.4,"['국내도서', '소설', '영미소설', '영미소설일반']",9788925556789,알에이치코리아,2015년 07월 31일 출간
2015,27,어떤 하루,신준모,7,,"12,420",위로 봄여름가을겨울 냉정 ,9.2,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788993734348,프롬북스,2014년 03월 10일 출간
2015,28,세계미래보고서 2045,박영숙,4,더 이상 예측할 수 없는 미래가 온다,"13,500",인공지능 경제전망 예측 온난화 미래예측 나노 기술 ,6.8,"['국내도서', '경제/경영', '경제일반', '경제전망']",9788998886882,교보문고,2015년 01월 05일 출간
2015,29,해커스 토익 스타트 리딩(구토익)(개정판),David Cho,0,,"13,410",접속사 영어학습 영어공부 품사 수일 특수 구문 ,0,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'R/C']",9788965420354,해커스어학연구소,
2015,30,에디톨로지,김정운,12,창조는 편집이다,"16,200",창의성 지식편집,8.4,"['국내도서', '인문', '인문학일반', '인문학의이해']",9788950967062,21세기북스,2014년 10월 24일 출간
2015,31,임신 출산 육아 대백과(개정판),삼성출판사 편집부,11,2016년 개정판,"16,650",임신출산가이드 분만 산후조리 ,8,"['국내도서', '가정/육아', '임신/출산', '임신']",9788915048249,삼성출판사,2015년 07월 25일 출간(1쇄 2006년 03월 15일)
2015,32,언제 들어도 좋은 말,이석원,126,이석원 이야기 산문집,"11,700",감성에세이,9.3,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788994040738,그책,2017년 09월 17일 출간(1쇄 2015년 09월 17일)
2015,33,1그램의 용기,한비야,3,한비야 에세이,"12,600",세계 시민 교육 NGO 활동가 영어 글쓰기 백두대간 구호 ,9.7,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791156755371,푸른숲,2015년 02월 24일 출간
2015,34,너는 나에게 상처를 줄 수 없다,배르벨 바르데츠키,46,더 이상 상처받고 싶지 않은 사람들을 위한 관계 심리학,"12,600",심리치료 열등감 인간관계심리 자존 따귀 주먹 ,9.4,"['국내도서', '인문', '심리학', '교양심리']",9788901161198,걷는나무,2013년 11월 20일 출간
2015,35,라면을 끓이며(양장본 HardCover),김훈,43,김훈 산문,"13,500",평발 한국현대수필 고형렬 헌책방 박경리 밥벌이 ,9.5,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788954637770,문학동네,2015년 09월 30일 출간
2015,36,그래도 사랑,정현주,20,언젠가 너로 인해 울게 될 것을 알지만,"12,420",리스본 라디오 포르투 서점 남녀 매력,9.1,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788927804789,중앙북스,2013년 09월 23일 출간
2015,37,내가 혼자 여행하는 이유,카트린 지타,29,7년 동안 50개국을 홀로 여행하며 깨달은 것들,"11,700",여행에세이 심리 치료사 슬럼프 수도원 오스트리아 크로 ,8.9,"['국내도서', '시/에세이', '나라별 에세이', '독일에세이']",9788901204772,걷는나무,2015년 07월 30일 출간
2015,38,문득 사람이 그리운 날엔 시를 읽는다(양장본 HardCover),박광수 (엮음),16,,"9,900",일러스트 김사인 지브란 시선집 광수 심보선 ,9.2,"['국내도서', '시/에세이', '한국시', '현대시']",9788901177977,걷는나무,2014년 12월 24일 출간
2015,39,꽃잎이 떨어져도 꽃은 지지 않네,법정,8,법정과 최인호의 산방 대담,"10,800",장편소설 최인호 대담 인연 동행,9.4,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788958662365,여백,2015년 03월 01일 출간
2015,40,제로 투 원(양장본 HardCover),피터 틸,74,스탠퍼드대학교 스타트업 최고 명강의,"14,400",안드로이드 경영전략 독점 창업자 미국 기업 스타트업 ,9.5,"['국내도서', '경제/경영', '유통/창업', '창업', '창업일반']",9788947529877,한국경제신문사,2014년 11월 20일 출간
2015,41,트렌드 코리아 2015,김난도,1,서울대 소비트렌드분석센터의 2015 전망,"14,400",경제전망,0,"['국내도서', '경제/경영', '경제일반', '경제전망']",9788959893010,미래의창,2014년 11월 10일 출간
2015,42,여덟 단어,박웅현,286,인생을 대하는 우리의 자세,"13,500",인생 국립중앙도서관 고전 자존 권위 人生 ,9.5,"['국내도서', '인문', '인문학일반', '인문교양']",9788956056531,북하우스,2013년 05월 20일 출간
2015,43,경영의 모험,존 브룩스,21,,"14,400",워렌 버핏 게이츠 기업가 정신 월스트리트 저널 기업 경영 주주 ,9.6,"['국내도서', '경제/경영', '경영이론', '경영학이론']",9788965702450,쌤앤파커스,2015년 03월 16일 출간
2015,44,꾸뻬씨의 행복여행,프랑수아 를로르,53,,"12,150",소설 의사 여행 프랑스소설 진료실 정신 ,9.5,"['국내도서', '소설', '프랑스소설', '프랑스소설일반']",9788995501443,오래된미래,2004년 07월 28일 출간
2015,45,생각하는 인문학(양장본 HardCover),이지성,32,5000년 역사를 만든 동서양 천재들의 사색공부법,"16,200",자기관리 처세,9.2,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788954635738,차이,2015년 03월 30일 출간
2015,46,해커스 토익 스타트 리스닝(구토익)(개정판)(CD1장포함),David Cho,1,,"11,610",동사 의문문 의문사 의문문 선택 의문문 연습 발음 세부 ,10,"['국내도서', '외국어', '수험영어', '토익(Toeic)', 'L/C']",9788965420378,해커스어학연구소,2013년 07월 22일 출간
2015,47,혼자의 발견,곽정은,7,,"12,150",상처 칼럼니스트 마녀사냥 독설 이상향 단호 ,9.6,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788993928792,달,2014년 12월 10일 출간
2015,48,내 마음 다치지 않게,설레다,8,혼자이고 싶지만 혼자이고 싶지 않은 나를 위해,"11,700",감성에세이 심리치유 관계,9,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788925554860,알에이치코리아,2014년 12월 22일 출간
2015,49,멈추면 비로소 보이는 것들,혜민 스님,22,혜민 스님과 함께하는 내 마음 다시보기,"12,600",위로 용기 인생 명상,9.5,"['국내도서', '시/에세이', '테마에세이', '명상/치유에세이']",9788965700609,쌤앤파커스,2012년 01월 27일 출간
2015,50,조훈현 고수의 생각법(인플루엔셜 대가의 지혜 2),조훈현,26,생각은 반드시 답을 찾는다,"13,860",바둑 바둑판 승부 패배 반전 이창호 ,9.5,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9791186560020,인플루엔셜,2015년 06월 15일 출간
2015,51,오늘 내가 사는 게 재미있는 이유,김혜남,10,30년간 정신과 의사로 일하고 15년간 파킨슨병을 앓으며 깨달은,"12,600",파킨슨병 인생에세이 원망 실패자 예기 침대 ,9.5,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788901203287,갤리온,2015년 03월 23일 출간
2015,52,지금 여기 깨어있기,법륜,21,법륜 스님의 깨달음 이야기,"10,800",행복 스님 불교선 깨달음 부처 열반 ,9.9,"['국내도서', '종교', '불교', '불교선/깨달음']",9788985961851,정토출판,2014년 12월 25일 출간
2015,53,클로즈업 오사카(2017)(개정증보판 6판)(클로즈업 시리즈 4),유재우,28,교토 고베 나라 아스카 고야산,"16,200",일본여행 여행가이드북,8.6,"['국내도서', '여행', '해외여행', '일본여행']",9788992037686,에디터,2016년 12월 09일 출간(1쇄 2016년 01월 21일)
2015,54,장하준의 경제학 강의,장하준,57,지금 우리를 위한 새로운 경제학 교과서,"15,120",경제학 경제 이론 경제학자 행동주의 신고전주의 마르크스 ,9.5,"['국내도서', '경제/경영', '경제일반', '경제학일반']",9788960514065,부키,2014년 07월 25일 출간
2015,55,습관의 재발견,스티븐 기즈,70,기적같은 변화를 불러오는 작은 습관의 힘,"11,700",체크 리스트 성공법 의지력 실천 나비효과 에베레스트 ,9.4,"['국내도서', '자기계발', '성공/처세', '자기관리/처세']",9788997575336,비즈니스북스,2014년 11월 25일 출간
2015,56,감정수업(강신주의),강신주,60,스피노자와 함께 배우는 인간의 48가지 얼굴,"17,550",헨리 제임스 스피노자 오에 겐자부로 다자이 오사무 개츠비 에티카 ,8.9,"['국내도서', '인문', '철학', '교양철학']",9788937488351,민음사,2013년 11월 20일 출간
2015,57,주식투자 무작정 따라하기(개정판),윤재수,18,60만 왕초보가 감동했다 완벽한 투자입문서,"14,400",가치투자 수익 주식투자무따기,8.8,"['국내도서', '경제/경영', '재테크/금융', '주식/증권', '주식투자']",9788966186655,길벗,2013년 12월 10일 출간
2015,58,음식의 언어,댄 주래프스키,19,세상에서 가장 맛있는 인문학,"15,300",케첩 식문화 마카로니 마카롱 토마토 언어학 ,8.2,"['국내도서', '인문', '인문학일반', '인문교양']",9788997379613,어크로스,2015년 03월 25일 출간
2015,59,나는 부동산과 맞벌이한다,너바나,58,배우자 대신 꼬박꼬박 월급을 가져오는 시스템 만들기,"12,600",부동산투자,9.4,"['국내도서', '경제/경영', '재테크/금융', '부동산', '부동산투자']",9788952773487,알키,2015년 05월 15일 출간
2015,60,싸드(THAAD),김진명,37,김진명 장편소설,"12,780",소설 전쟁 미사일 방어 국제정치 리포트 ,9.1,"['국내도서', '소설', '한국소설', '한국소설일반']",9788993964844,새움,2014년 08월 15일 출간
2015,61,살면서 쉬웠던 날은 단 하루도 없었다(양장본 HardCover),박광수,24,,"11,700",그림에세이 감성에세이 광수 안개 무지개 욕쟁이 ,9.4,"['국내도서', '시/에세이', '나라별 에세이', '한국에세이']",9788959139477,위즈덤하우스,2015년 07월 24일 출간
2015,62,부자언니 부자특강,유수진,81,평범한 월급쟁이 부자되는 공식,"12,420",부자되는법 재테크 종잣돈 경기 변동 연봉 동업 ,9,"['국내도서', '경제/경영', '재테크/금융', '재테크', '부자되는법']",9788984074835,세종서적,2015년 05월 07일 출간
